Hugo_Symbol,mean,sd
SYCN,5.3579826,0.14867692
SYCP1,5.4768324,0.38422236
SYCP2,6.2580824,0.617527
SYCP2L,5.444812,0.12794925
SYCP3,5.5844307,0.15039408
SYDE1,6.7746806,0.45674926
SYDE2,5.810536,0.22929512
SYF2,9.354394,0.5850448
SYK,7.9255047,0.67732763
SYMPK,6.1312256,0.45077273
SYN1,5.836546,0.67207605
SYN2,5.642728,0.4106477
SYN3,5.3332744,0.14700976
SYNC,6.6491117,0.59543073
SYNCRIP,8.677271,0.54067326
SYNE1,5.906101,0.29037863
SYNE2,7.0249324,0.590896
SYNGAP1,5.3438134,0.1415727
SYNGR1,6.915271,0.7467203
SYNGR2,5.627975,0.20305601
SYNGR3,5.524577,0.27304378
SYNGR4,5.489084,0.22315317
SYNJ1,6.491008,0.38493672
SYNJ2,6.4373746,0.34165114
SYNJ2BP,9.142144,0.70013636
SYNM,7.0536757,1.1347083
SYNPO,5.4682426,0.16793784
SYNPO2,6.498519,0.6781202
SYNPO2L,5.7500596,0.94333345
SYNPR,5.241012,0.1753258
SYNRG,5.512706,0.20206682
SYP,5.735728,0.749885
SYPL1,8.769439,0.7831124
SYPL2,5.320077,0.15321791
SYS1,7.573368,0.4343184
SYT1,6.009938,0.88328683
SYT10,5.2458844,0.13828403
SYT11,8.287871,0.6304727
SYT12,5.8856955,0.43619046
SYT13,6.959056,1.6650394
SYT14,5.421122,0.14599621
SYT15,7.0171337,0.4923874
SYT16,5.5820456,0.22473241
SYT17,7.215755,1.0355186
SYT2,5.2253566,0.12569077
SYT3,5.607064,0.19069554
SYT4,5.4275384,0.79808563
SYT5,5.3928804,0.13431111
SYT6,5.431493,0.19684544
SYT7,8.155027,0.9824591
SYT8,5.5848784,0.30425978
SYT9,5.9160967,0.6521656
SYTL1,6.5891156,0.5075494
SYTL2,9.557297,1.1108963
SYTL3,6.654848,0.4217289
SYTL4,7.8134904,1.0051384
SYTL5,5.5392127,0.20235036
SYVN1,8.989712,0.45338556
TAAR1,5.476086,0.14778957
TAAR2,5.387036,0.15040043
TAAR5,5.3441086,0.119187556
TAAR6,5.4326572,0.12119142
TAAR8,5.4610133,0.17052698
TAAR9,5.4092774,0.12202321
TAB1,7.559856,0.40507063
TAB2,5.6677914,0.26738018
TAB3,5.7184534,0.23077084
TAC1,5.417007,0.30723
TAC3,5.3398986,0.21269341
TAC4,5.386253,0.18137637
TACC1,9.873588,0.78482616
TACC2,7.136121,0.60141987
TACC3,6.8157043,0.603989
TACO1,8.525968,0.53215027
TACR1,5.3326406,0.14638819
TACR2,5.4807696,0.18529245
TACR3,5.525846,0.12791027
TACSTD2,11.358512,1.0402857
TADA1,6.95307,0.4567319
TADA2A,5.8280025,0.27578476
TADA3,7.3046794,0.3392212
TAF1,6.189251,0.26429757
TAF10,9.402375,0.35022137
TAF11,5.553649,0.14384344
TAF12,7.9573655,0.40807253
TAF13,6.155028,0.39104098
TAF15,10.268619,0.56790435
TAF1A,5.965802,0.2846226
TAF1B,6.7529216,0.38636765
TAF1C,9.02338,0.53103685
TAF1D,5.611601,0.3280593
TAF1L,6.4029155,0.27630174
TAF2,7.364711,0.48434624
TAF3,5.573841,0.14893962
TAF4,7.887652,0.42530996
TAF4B,5.6021852,0.26684326
TAF5,6.340895,0.27440703
TAF5L,5.563251,0.22116396
TAF6,7.0505223,0.5172818
TAF6L,7.72031,0.4029163
TAF7,8.053119,0.52494645
TAF7L,5.3348217,0.20090343
TAF8,5.7285285,0.18394482
TAF9,5.918569,0.47916725
TAF9B,6.4795046,0.47940797
TAGAP,5.637191,0.3188075
TAGLN,9.554011,1.0080857
TAGLN2,10.788584,0.65646803
TAGLN3,5.506669,0.5328245
TAL1,5.5549917,0.20769326
TAL2,5.437064,0.19568095
TALDO1,11.333802,0.46085003
TANC1,7.371976,0.45236093
TANK,8.3453,0.4480853
TAOK1,7.260158,0.63456696
TAOK2,7.2687783,0.5451353
TAOK3,5.2670655,0.13865668
TAP1,10.282668,0.9765819
TAP2,6.914086,0.6749151
TAPBP,10.186049,0.5875077
TAPBPL,6.729234,0.43331736
TAPT1,6.8269696,0.4821464
TARBP1,7.6470447,0.5252891
TARBP2,7.497992,0.3419578
TARDBP,6.449531,0.32728902
TARM1,5.489056,0.1597553
TARP,5.6010346,0.31820405
TARS2,6.522234,0.37650204
TAS1R1,5.306243,0.14309767
TAS1R2,5.378783,0.13827041
TAS1R3,5.603907,0.20467454
TAS2R1,5.4077425,0.12800346
TAS2R10,5.7768526,0.34753603
TAS2R13,5.260759,0.120817445
TAS2R14,5.462948,0.1318286
TAS2R16,5.3242793,0.13200636
TAS2R19,5.3929543,0.12856705
TAS2R20,5.4625883,0.13605677
TAS2R3,5.4428253,0.1429414
TAS2R31,5.345438,0.13575771
TAS2R38,5.662884,0.20896927
TAS2R39,5.45116,0.123225726
TAS2R4,5.407053,0.15225853
TAS2R40,5.302324,0.1287422
TAS2R41,5.462885,0.130505
TAS2R42,5.328035,0.11365441
TAS2R43,5.5056596,0.13605504
TAS2R46,5.365466,0.13680635
TAS2R5,5.5209765,0.15742455
TAS2R50,5.2502284,0.13725299
TAS2R60,5.300631,0.13560903
TAS2R7,5.2827067,0.1453395
TAS2R8,5.354219,0.1702368
TAS2R9,5.3645062,0.11909416
TASP1,6.2951303,0.27363217
TAT,6.256378,1.5879136
TATDN1,7.842334,0.6221616
TATDN2,7.6576757,0.40231007
TATDN3,6.931671,0.44909096
TAX1BP1,10.159446,0.38164556
TAZ,6.768052,0.4003113
TBC1D1,5.5018167,0.16345815
TBC1D10A,6.3638897,0.28946364
TBC1D10B,6.928,0.354367
TBC1D10C,6.897978,0.8641662
TBC1D12,5.510651,0.13366364
TBC1D13,7.45224,0.34530628
TBC1D14,8.769724,0.44991475
TBC1D15,13.138172,0.5659444
TBC1D16,8.096752,0.5866076
TBC1D17,6.128814,0.32100624
TBC1D19,6.666273,0.344908
TBC1D2,7.0775785,0.4431854
TBC1D20,7.640592,0.3871055
TBC1D21,5.4235454,0.16010353
TBC1D22A,5.767087,0.207782
TBC1D22B,6.8727484,0.37811568
TBC1D23,6.506143,0.36048117
TBC1D24,6.61092,0.5834157
TBC1D25,5.991848,0.20649509
TBC1D26,5.1489224,0.14339097
TBC1D28,5.5945005,0.14789633
TBC1D2B,8.027696,0.45228776
TBC1D3,6.5381403,0.60995466
TBC1D3C,6.3447533,0.53084034
TBC1D4,6.8806853,0.49185163
TBC1D5,5.918302,0.23572484
TBC1D7,8.134352,0.51590306
TBC1D8,7.2622805,0.52379364
TBC1D8B,6.1121883,0.32332164
TBC1D9,9.342475,1.3997759
TBC1D9B,7.8973165,0.4248638
TBCA,11.997699,0.5108119
TBCB,9.944957,0.41355467
TBCC,7.3887916,0.33095425
TBCCD1,6.059534,0.22509618
TBCD,8.872992,0.5029592
TBCE,8.782173,0.45028386
TBCEL,5.47888,0.19705483
TBCK,7.7483187,0.41112825
TBK1,8.570709,0.29452306
TBKBP1,5.5491385,0.16922979
TBL1X,8.568647,0.662547
TBL1XR1,6.858111,0.42281523
TBL1Y,5.3604665,0.13325258
TBL2,7.428439,0.37767276
TBL3,6.67783,0.37982434
TBP,7.413501,0.3128605
TBPL1,7.9021463,0.49162424
TBPL2,5.574639,0.1944125
TBR1,5.3601494,0.13602279
TBRG1,5.4533,0.16303724
TBRG4,8.431854,0.5205661
TBX1,5.8854766,0.54425085
TBX10,5.595537,0.6615016
TBX15,5.993954,0.36713898
TBX18,5.7352524,0.28552538
TBX19,6.0296526,0.38445237
TBX2,6.98446,0.61283606
TBX20,5.373388,0.15903428
TBX21,5.63344,0.29063657
TBX22,5.3036056,0.14693765
TBX3,7.141572,0.82784504
TBX4,5.278272,0.13052398
TBX5,5.2933702,0.12788814
TBX6,5.578253,0.15516329
TBXA2R,5.4769,0.20538634
TBXAS1,7.3868036,0.62061036
TC2N,7.3358293,0.7814949
TCAP,5.4382873,0.29572058
TCEA1,8.51406,0.71839607
TCEA2,8.436408,0.56969273
TCEA3,9.866654,0.86498797
TCEAL1,8.028067,0.97464925
TCEAL2,5.939094,0.7724352
TCEAL3,9.023293,0.8591822
TCEAL4,11.242387,0.79634243
TCEAL5,5.5171475,0.18884353
TCEAL6,5.348408,0.17821974
TCEAL7,6.004911,0.46483743
TCEAL8,8.405232,0.56935406
TCEANC,5.2515774,0.13454796
TCEB3C,5.294569,0.1387807
TCERG1,6.8660245,0.30792964
TCERG1L,5.333838,0.20664667
TCF12,7.758702,0.40852067
TCF12-DT,5.894689,0.25562662
TCF15,5.538786,0.16349228
TCF19,5.731598,0.2627794
TCF20,8.320144,0.5004031
TCF21,5.4276004,0.13453414
TCF23,5.4928217,0.13610634
TCF25,9.354098,0.46435893
TCF3,7.347439,0.5119825
TCF4,8.645177,0.7123015
TCF7,5.5590606,0.16453055
TCF7L1,5.9705296,0.5138739
TCF7L2,6.379546,0.46869156
TCFL5,7.881561,0.4853444
TCHH,5.663027,0.19132066
TCHHL1,5.223799,0.19073844
TCHP,6.1765485,0.23359029
TCIRG1,8.222448,0.63766783
TCL1A,5.5822964,0.56682736
TCL1B,5.829202,0.5080463
TCL6,5.4324694,0.18290713
TCN1,7.069831,2.0997262
TCN2,6.7889752,0.55561936
TCOF1,5.3981876,0.16471724
TCP1,6.697224,0.6782523
TCP10,5.241131,0.13840061
TCP10L,6.0795755,0.35473877
TCP10L2,5.492789,0.17554796
TCP11,5.525342,0.23280182
TCP11L1,6.603949,0.35185367
TCP11L2,5.4750924,0.17530406
TCTA,7.7559834,0.5392687
TCTE1,5.275488,0.11902372
TCTE3,5.369076,0.123825096
TCTEX1D1,5.8073273,0.18675198
TCTEX1D2,9.223246,0.67451847
TCTEX1D4,5.3727503,0.14759065
TCTN1,8.66613,0.6073804
TCTN2,5.4387703,0.1592795
TCTN3,7.3348403,0.6414009
TDG,8.614955,0.59884995
TDGF1,5.288739,0.13052575
TDH,5.3445516,0.1888919
TDO2,6.3796744,0.88028324
TDP1,8.546584,0.7142221
TDP2,5.561843,0.3753505
TDRD1,7.689817,0.56265837
TDRD10,5.5621967,0.24218822
TDRD12,5.5748153,0.16885099
TDRD3,6.388302,0.30749887
TDRD5,6.1538806,0.5787233
TDRD6,5.669598,0.19087906
TDRD7,8.011216,0.4051704
TDRD9,5.7308364,0.4550133
TDRG1,5.3306093,0.11773446
TDRKH,5.898768,0.28900394
TEAD1,5.5156884,0.18925871
TEAD2,9.864895,0.9213351
TEAD3,5.7681894,0.229096
TEAD4,6.88925,0.54535437
TEC,5.5303874,0.15888472
TECPR1,6.523819,0.36894393
TECPR2,5.3791976,0.14229737
TECR,10.502831,0.5371212
TECRL,5.3134556,0.122046225
TECTA,5.648222,0.19999468
TECTB,5.28638,0.15168203
TEDDM1,5.54984,0.16853292
TEF,7.162126,0.43485376
TEK,6.9293213,0.5250395
TEKT1,5.615675,0.33337986
TEKT2,5.7565064,0.2293386
TEKT3,5.803202,0.36128777
TEKT4,5.137636,0.15277468
TEKT4P2,6.5791183,0.5396516
TEKT5,5.3306017,0.12111161
TELO2,6.9399557,0.48277354
TENM3,6.82849,0.7834839
TENM3-AS1,5.6574254,0.2537709
TEP1,5.4333143,0.1580296
TEPP,5.4651594,0.15290971
TERC,5.5375586,0.2864659
TERF1,8.253665,0.5707757
TERF2,7.2283173,0.37083918
TERF2IP,8.241481,0.34763497
TERT,5.3399878,0.1485612
TES,6.1721463,0.39078626
TESC,6.2049103,0.5552673
TESK1,8.072328,0.3839533
TESK2,6.8770094,0.5733735
TET1,5.571588,0.29963446
TET2,5.3940063,0.13458827
TET3,5.4294777,0.13103007
TEX10,7.21488,0.37698567
TEX101,5.2796125,0.18856764
TEX11,5.5481167,0.26235917
TEX12,5.36856,0.15077156
TEX13A,5.7860603,0.16005027
TEX13B,5.344918,0.13069683
TEX14,5.5786705,0.57419735
TEX15,5.2558985,0.15622722
TEX19,5.5093756,0.367819
TEX2,9.133262,0.5303007
TEX261,7.079117,0.3207144
TEX264,8.027185,0.43450132
TEX28,5.588836,0.16239876
TEX9,5.914943,0.35063082
TF,6.9511623,1.3170998
TFAM,8.325209,0.40359557
TFAMP1,5.3205814,0.12712729
TFAP2A,10.107972,0.9721562
TFAP2B,7.141484,1.581416
TFAP2C,8.226749,0.87690884
TFAP2D,5.3763394,0.14223835
TFAP2E,5.4077487,0.1824833
TFAP4,5.9832945,0.2673054
TFB1M,7.4378095,0.36164087
TFB2M,8.596001,0.5534752
TFCP2,7.9200664,0.40202987
TFCP2L1,6.3235455,0.8473539
TFDP1,9.157314,0.56635344
TFDP2,6.3964624,0.3931402
TFDP3,5.4285154,0.1205667
TFE3,6.299005,0.24123506
TFEB,5.6167593,0.17108814
TFEC,5.548462,0.15382425
TFF1,8.9403515,2.7308598
TFF2,5.513993,0.4984357
TFF3,11.607354,2.5299037
TFG,9.964929,0.8335377
TFIP11,7.1752872,0.47938713
TFPI,7.6007166,0.8371212
TFPI2,5.7382755,0.69791275
TFPT,8.182475,0.5341691
TFR2,5.4334617,0.173918
TFRC,10.032564,0.81195515
TG,5.522046,0.15657894
TGDS,7.525403,0.3645863
TGFA,5.983304,0.57033175
TGFB1,5.320576,0.13552369
TGFB1I1,7.2196503,0.5509193
TGFB2,5.750835,0.4551133
TGFB3,8.738401,0.86178523
TGFBI,10.688398,0.7936283
TGFBR1,5.551614,0.17996015
TGFBR2,9.08573,0.8344622
TGFBR3,8.591761,1.2466244
TGFBRAP1,7.079997,0.43478665
TGIF1,8.398718,0.5264645
TGIF2,7.130251,0.5185248
TGIF2LX,5.298572,0.14048919
TGM1,5.4830384,0.21222222
TGM2,7.8810725,0.83842933
TGM3,5.7470746,0.55745536
TGM4,5.3044047,0.19472775
TGM5,5.603954,0.37569827
TGM6,5.317107,0.14870252
TGM7,5.447657,0.18229441
TGOLN2,9.454073,0.4891409
TGS1,6.3826365,0.3441226
TH,5.5637393,0.6054517
THADA,7.2821302,0.34267956
THAP1,6.429551,0.4883502
THAP10,6.5139666,0.39584
THAP11,8.909823,0.4399529
THAP2,5.53021,0.1564172
THAP3,5.5684204,0.1797788
THAP4,7.5936427,0.4934123
THAP5,5.243391,0.1506706
THAP6,6.662147,0.30904144
THAP7,7.1893864,0.37746143
THAP8,5.542602,0.17354017
THAP9,5.402069,0.15787324
THBD,5.6637883,0.24685456
THBS1,9.482791,0.91884345
THBS2,10.085503,1.0357409
THBS3,7.170459,0.5358164
THBS4,8.20305,1.4385585
THEG,5.6407776,0.2005477
THEM4,6.0509024,0.39646152
THEM5,5.330761,0.13707016
THEMIS,5.610515,0.32157218
THG1L,6.212482,0.3059909
THNSL1,6.5410805,0.4765738
THNSL2,8.78563,0.9850045
THOC1,7.9754667,0.37293866
THOC2,7.809611,0.57090753
THOC3,7.330878,0.6535015
THOC5,8.066175,0.456911
THOC6,7.761664,0.4581878
THOC7,10.23115,0.3927505
THOP1,7.8050756,0.5223278
THPO,5.543852,0.2908822
THRA,7.7400856,1.0411307
THRAP3,6.4343715,0.27572545
THRB,5.3911657,0.17002755
THRSP,6.8163676,1.338412
THSD1,5.623925,0.20768112
THSD4,6.25387,0.50731504
THSD7A,5.6257186,0.1960924
THSD7B,5.626812,0.21905738
THTPA,5.7021666,0.21167356
THUMPD1,8.273007,0.4960146
THUMPD2,7.285273,0.30873376
THUMPD3,6.2959375,0.27086988
THUMPD3-AS1,5.3920765,0.1597461
THY1,9.973956,0.80306506
THYN1,8.1221075,0.4634251
TIA1,6.3846087,0.49724314
TIAF1,9.370281,0.60134864
TIAL1,6.860699,0.40525585
TIAM1,6.0790105,0.3835753
TIAM2,6.3568974,0.54825115
TICAM1,8.1950865,0.38525343
TICAM2,7.558086,0.3836049
TIE1,6.04195,0.25701806
TIFA,5.897068,0.29336703
TIFAB,5.4603424,0.20489886
TIGD1,5.691833,0.17267513
TIGD2,6.7442646,0.42931834
TIGD3,5.5022388,0.19437654
TIGD4,5.248141,0.1377409
TIGD5,8.310329,0.59611225
TIGD6,5.874506,0.17520592
TIGD7,7.0070057,0.49646297
TIGIT,5.5179586,0.23427336
TIMD4,5.5805225,0.40260726
TIMELESS,7.7779922,0.5622639
TIMM10,9.176613,0.7065402
TIMM13,5.7120023,0.27962992
TIMM17A,5.944476,0.24112202
TIMM17B,7.677539,0.4798161
TIMM22,8.17392,0.41393945
TIMM44,6.9481177,0.39448038
TIMM50,5.3024006,0.13613828
TIMM8A,5.9476814,0.31280664
TIMM8B,6.429726,0.39075625
TIMM9,8.265718,0.43090677
TIMP1,13.039556,0.5899709
TIMP2,10.478668,0.7967904
TIMP3,8.74751,1.0080507
TIMP4,6.044721,0.7517571
TINAG,5.4327674,0.14698096
TINAGL1,5.6310625,0.30150598
TINF2,9.18673,0.5680472
TIPARP,8.280954,0.5636997
TIPARP-AS1,5.2735267,0.12417305
TIPIN,5.9113965,0.31418452
TIPRL,8.023353,0.5631314
TIRAP,6.4691687,0.25552112
TJAP1,8.900571,0.4255918
TJP1,8.317389,0.4494656
TJP2,6.984614,0.40355024
TJP3,8.944458,0.96462613
TK1,8.21822,0.9135961
TK2,6.6503115,0.30068916
TKT,9.20963,0.60702205
TKTL1,5.4847736,0.2505476
TKTL2,5.220801,0.14400162
TLCD1,6.997491,0.75080186
TLE1,7.1234074,0.6681538
TLE2,7.6745753,0.69128937
TLE3,6.6210194,0.32646495
TLE4,6.7959423,0.5474841
TLE6,6.2485504,0.542916
TLK1,7.1500783,0.3821424
TLK2,7.472024,0.43350086
TLL1,5.4434614,0.24591042
TLL2,5.483665,0.13657501
TLN1,8.31294,0.37810978
TLN2,6.9864616,0.517643
TLR1,6.5571218,0.48584333
TLR10,5.736404,0.41900235
TLR2,5.464097,0.17912532
TLR3,5.9276896,0.29215878
TLR4,6.18203,0.40005314
TLR5,7.9524217,0.60531914
TLR6,5.526848,0.16893849
TLR7,7.0142403,0.65326875
TLR8,6.099901,0.5889071
TLR9,5.5243125,0.2760458
TLX1,5.445985,0.24729323
TLX2,5.4142313,0.15793303
TLX3,5.4598413,0.1901069
TM2D1,9.13776,0.6112538
TM2D2,7.1676493,0.54551774
TM2D3,9.129226,0.42661592
TM4SF1,11.55199,1.1174434
TM4SF18,7.4411063,0.91448414
TM4SF19,5.698662,0.68493164
TM4SF20,5.269938,0.12767951
TM4SF4,5.432869,0.36402246
TM4SF5,5.161693,0.18207236
TM6SF1,6.5342064,0.49001715
TM6SF2,5.5155354,0.21377234
TM7SF2,8.557731,0.9508707
TM7SF3,6.8334007,0.46255398
TM9SF1,8.2659445,0.4533854
TM9SF2,9.645405,0.59973234
TM9SF3,8.194389,0.42418572
TM9SF4,9.180497,0.36492968
TMBIM1,7.2147517,0.4788865
TMBIM4,11.360531,0.5313242
TMBIM6,12.4496975,0.45971572
TMC1,5.3802915,0.12797526
TMC2,5.408264,0.15312584
TMC3,5.545661,0.15461022
TMC4,7.6502233,0.82389396
TMC5,6.0999327,0.6294998
TMC6,8.018373,0.6579426
TMC7,5.664184,0.17790231
TMC8,5.476091,0.21354483
TMCC1,5.873741,0.31235805
TMCC2,5.4156446,0.24021639
TMCC3,5.5391793,0.18710451
TMCO1,10.915604,0.49976134
TMCO2,5.3583817,0.17359927
TMCO3,8.568308,0.72756517
TMCO4,6.288529,0.278025
TMCO5A,5.628247,0.25748068
TMCO6,6.168604,0.2670044
TMED1,8.087425,0.37264413
TMED10,7.9061832,0.6543145
TMED10P1,10.704948,0.6315992
TMED2,9.573671,0.52912927
TMED3,11.767203,0.5567834
TMED4,9.5570345,0.5079896
TMED5,8.579649,0.5084526
TMED6,5.3811936,0.22299972
TMED7,8.185069,0.6025888
TMED8,5.422207,0.14527617
TMED9,9.397794,0.6137648
TMEFF1,5.6692224,0.13839428
TMEFF2,5.310446,0.18346252
TMEM100,5.8563814,0.46863627
TMEM101,8.81827,0.95652795
TMEM102,5.399855,0.13040604
TMEM104,5.9320908,0.31998116
TMEM105,5.623151,0.33432612
TMEM106A,6.4018483,0.3221194
TMEM106B,6.0882993,0.55199707
TMEM106C,9.513236,0.6073077
TMEM107,6.7538347,0.96563876
TMEM108,6.187784,0.49211976
TMEM109,9.436975,0.47223485
TMEM11,6.3174806,0.43803254
TMEM110,5.917147,0.33586743
TMEM114,5.4340844,0.17002787
TMEM115,8.747534,0.39261928
TMEM116,6.5585413,0.256489
TMEM117,5.992489,0.33997345
TMEM119,8.963068,1.0100898
TMEM120A,7.263691,0.4218492
TMEM120B,5.619934,0.20542262
TMEM121,5.553876,0.23800838
TMEM123,10.040683,0.84512275
TMEM125,7.9026423,0.7120197
TMEM126A,9.04129,0.6542077
TMEM126B,8.859208,0.5442767
TMEM127,6.896199,0.31699345
TMEM128,5.7134476,0.46301407
TMEM129,5.932884,0.24232888
TMEM130,5.568815,0.30554378
TMEM131,8.867179,0.46684822
TMEM132A,7.6212454,0.8637233
TMEM132B,5.5315747,0.12904781
TMEM132C,5.5386653,0.18962103
TMEM132D,5.336832,0.14334498
TMEM132E,5.3477902,0.14039502
TMEM133,5.378593,0.16473405
TMEM134,8.572546,0.503791
TMEM135,7.21434,0.55334884
TMEM138,8.148576,0.38705766
TMEM139,6.0157185,0.775638
TMEM140,7.86218,0.57159764
TMEM141,8.036159,0.57380855
TMEM143,6.408686,0.36583248
TMEM144,7.700475,0.6711121
TMEM145,6.56817,1.0196536
TMEM147,10.578537,0.4307888
TMEM14A,8.960908,0.7199085
TMEM14B,9.599765,0.66748023
TMEM14C,10.304066,0.6583258
TMEM150A,8.19208,0.39553273
TMEM150B,5.4949493,0.15129705
TMEM150C,5.911418,0.6169563
TMEM151A,5.582991,0.38265222
TMEM151B,5.6847873,0.18796709
TMEM154,6.8414426,0.5684212
TMEM156,6.5900197,0.63650215
TMEM158,8.268159,1.2769233
TMEM159,7.8870993,0.56078315
TMEM160,8.84188,0.4401629
TMEM161A,6.055037,0.22790247
TMEM161B,5.6693525,0.20849377
TMEM163,5.8580146,0.43558142
TMEM164,5.6385517,0.21408676
TMEM165,7.1711993,0.37583107
TMEM167A,6.314481,0.54733896
TMEM167B,8.113398,0.37844148
TMEM168,6.6341553,0.33512112
TMEM169,5.6207,0.2034856
TMEM17,11.02269,0.72595036
TMEM170A,6.55798,0.39962143
TMEM171,5.3329687,0.18623154
TMEM174,5.3928037,0.1674104
TMEM175,8.461755,0.5307877
TMEM176A,7.123811,0.7713882
TMEM176B,6.436034,0.5256885
TMEM177,7.421533,0.33651945
TMEM179,5.3837023,0.14947137
TMEM179B,10.951742,0.3992052
TMEM18,6.630887,0.3459679
TMEM181,9.785286,0.63580376
TMEM182,5.4650435,0.16346836
TMEM183A,10.22354,0.46931997
TMEM184A,5.767979,0.3603534
TMEM184B,8.048475,0.4998502
TMEM184C,5.9896317,0.16806659
TMEM185A,6.9425664,0.37566888
TMEM185B,7.6252666,0.3596265
TMEM186,5.9661126,0.2893118
TMEM187,7.526976,0.4153154
TMEM189,8.167469,0.5718419
TMEM19,5.653229,0.25167593
TMEM190,5.291203,0.13481455
TMEM191A,5.937295,0.32503852
TMEM192,7.5335646,0.47107607
TMEM196,5.432608,0.13610758
TMEM198,5.772453,0.371728
TMEM199,7.092397,0.47843894
TMEM200A,6.593348,0.49486935
TMEM200B,5.35522,0.17308153
TMEM200C,5.4527164,0.16965665
TMEM201,5.824956,0.25519228
TMEM202,5.5028586,0.13256048
TMEM203,6.418087,0.37970755
TMEM204,7.225258,0.5074682
TMEM205,11.099994,0.6971318
TMEM206,5.462916,0.13094917
TMEM207,5.9080358,0.20468016
TMEM208,8.466657,0.4674794
TMEM209,8.269824,0.45974335
TMEM211,5.342035,0.17305161
TMEM213,5.50528,0.47497734
TMEM214,7.4734507,0.42131752
TMEM215,5.298898,0.12645914
TMEM216,8.542027,0.40657493
TMEM217,5.7670608,0.23730914
TMEM218,8.458861,0.4439331
TMEM219,10.095831,0.4777228
TMEM220,5.516932,0.13381344
TMEM222,7.1420407,0.3771318
TMEM223,7.153752,0.37678984
TMEM225,5.51058,0.1336008
TMEM229A,5.4135895,0.15263222
TMEM231,6.0281324,0.30969566
TMEM232,5.2559524,0.14080676
TMEM235,5.5299006,0.14816155
TMEM247,5.468562,0.13937749
TMEM25,6.2851934,0.80026275
TMEM26,6.692166,1.0140814
TMEM30A,7.4745073,0.436936
TMEM30B,8.542701,0.7579435
TMEM31,5.828589,0.3221994
TMEM33,8.535111,0.38255233
TMEM37,6.105748,0.51000893
TMEM38A,5.5308223,0.20566283
TMEM38B,6.5463257,0.61560214
TMEM39A,6.689852,0.31071287
TMEM39B,7.491935,0.36021593
TMEM40,5.6407948,0.27579194
TMEM41A,7.10645,0.48529726
TMEM41B,8.812137,0.39677557
TMEM42,7.6550264,0.4033149
TMEM43,9.335206,0.44555306
TMEM44,6.0006127,0.27948174
TMEM45A,7.283133,1.0395012
TMEM45B,5.955937,0.5982362
TMEM47,7.6668916,0.80235606
TMEM50A,6.7425256,0.28058356
TMEM50B,9.648633,0.4680934
TMEM51,9.302813,0.548191
TMEM52,5.6409335,0.26345897
TMEM53,5.969879,0.2801567
TMEM54,8.758306,0.6366136
TMEM56,6.4088073,0.3764982
TMEM59,11.799166,0.53605443
TMEM59L,5.7589307,0.33463895
TMEM60,9.083107,0.4195707
TMEM61,5.8478255,0.41170922
TMEM62,8.469148,0.63619745
TMEM63A,7.0779414,0.596616
TMEM63B,6.312553,0.4321068
TMEM63C,5.7782383,0.2964725
TMEM64,6.701051,0.6784522
TMEM65,5.5462685,0.16034615
TMEM67,6.037931,0.31767944
TMEM68,5.6051817,0.17404032
TMEM69,8.003298,0.48919553
TMEM70,6.9083366,0.4655308
TMEM71,6.186378,0.60063845
TMEM72,5.411149,0.12775606
TMEM74,5.3018265,0.19042413
TMEM79,8.46485,0.8297122
TMEM80,7.183428,0.4686656
TMEM81,5.5210214,0.2044226
TMEM82,5.3792825,0.13136576
TMEM86A,6.0321975,0.46544185
TMEM86B,6.1914215,0.3994541
TMEM87A,11.183979,0.46026233
TMEM87B,6.274945,0.30105665
TMEM88,5.973554,0.3632023
TMEM88B,5.367393,0.15081152
TMEM89,5.461812,0.1548805
TMEM8B,7.346658,0.58527744
TMEM9,9.117547,0.5212229
TMEM91,7.7070904,0.64461535
TMEM92,5.4046745,0.1356534
TMEM95,5.2674217,0.12655607
TMEM97,8.787642,0.8210307
TMEM98,9.290995,0.9378314
TMEM99,9.198497,0.80177224
TMEM9B,9.575317,0.42941335
TMF1,6.7003818,0.2861045
TMIE,5.3776383,0.15986569
TMIGD1,5.4997706,0.14819363
TMIGD2,5.1586156,0.15147203
TMLHE,6.9891725,0.38345805
TMOD1,5.8084188,0.52936363
TMOD2,5.3376236,0.13045351
TMOD3,6.0216646,0.25112692
TMOD4,5.7497354,0.19319811
TMPO,6.341639,0.4613509
TMPPE,5.615475,0.21201168
TMPRSS11A,5.399084,0.13514392
TMPRSS11B,5.3627276,0.14277157
TMPRSS11D,5.371864,0.2677425
TMPRSS11F,5.4994473,0.13996918
TMPRSS12,5.4785037,0.18693486
TMPRSS13,6.0060797,0.4955919
TMPRSS15,5.996961,0.19061035
TMPRSS2,6.62827,0.8802619
TMPRSS3,7.020439,1.2198638
TMPRSS4,5.635162,0.4070123
TMPRSS5,5.4167767,0.1419637
TMPRSS6,5.8852887,0.7712991
TMPRSS7,5.6287026,0.24275567
TMPRSS9,5.3472514,0.13206343
TMSB10,13.716351,0.47225082
TMSB15A,6.8941226,1.1882446
TMSB15B,7.393774,0.9596306
TMSB4Y,5.31239,0.14588709
TMTC1,6.1961155,0.6311393
TMTC2,5.9448047,0.2813559
TMTC3,6.415547,0.3921626
TMTC4,6.790826,0.48635027
TMUB1,8.6644945,0.4469387
TMUB2,7.60974,0.4722046
TMX1,8.964054,0.47798634
